iseq,war,campn,engagem,atkr,atk_cmdr,defr,def_cmdr,date,long,lat,dist_att,dist_def,elev_mean_h,elev_min_h,elev_max_h,elev_var_h,elev_sd_h,elev_mean_l,elev_min_l,elev_max_l,elev_var_l,elev_sd_l,a_frontage,d_frontage,soft_ar,tree_ar,river,wet,overcast,temp,unit_ar,unit_cp,unit_dv,unit_rg,amilpert,dmilpert,ffr,afsr,dfsr,frontat,envelop,defoff,surprise,fort,a_tks_to,a_tks_lt,a_tks_mb,a_sortie,a_arty,d_tks_to,d_tks_lt,d_tks_mb,d_sortie,d_arty,a_democ,d_democ,a_prisec,d_prisec,a_coup5,d_coup5,duration,acas_per,dcas_per,ler,ln_ler,a_advance,rtadv
618,WORLD WAR II,ARDENNES,KRINKELT-ROCHERATH I,GER 12TH SS PNZDIV (-)(+),COL KRAAS,"US 3RD/23RD INF, 2ND ID",COL TUTTLE,1944.962,6.2944,50.4305,459441.038,4812664.243,611.7879,581,640,258.4860063,16.0775,581,581,581,0,0,2.5,2.5,0,0.38323279,0,1,1,0,0,0,1,0,3300,1357,2.43183493,1320,542.8,1,0,0,0,0,11,0,11,0,36,5,0,5,0,12,0,10,1252,2220,0,0,1,100,400,0.25,-1.3863,33000,5
619,WORLD WAR II,ARDENNES,KRINKELT-ROCHERATH II,GER 12TH SS PNZDIV (-)(+),COL KRAAS,"US 38TH INF (-)(+), 2ND ID",COL BOOS,1944.962,6.2975,50.4351,459033.4586,4812967.184,619.7647,593,640,184.7315906,13.5916,581,581,581,0,0,3,3,0,0.62721385,0,1,1,0,0,0,1,0,9100,6600,1.378787879,3033.333333,2200,1,0,0,0,0,121,0,121,0,99,33,0,33,0,52,0,10,1252,2220,0,0,3,900,720,1.25,0.2231,29000,0.1
620,WORLD WAR II,ARDENNES,SCHNEE EIFEL CENTER,"GER 293RD VGRGT, 18TH VGD",COL HOFFMAN-SCHONBORN,"US 423RD INF, 106TH ID",COL CAVENDER,1944.959,6.0463,50.2942,479064.632,4795319.75,550.5,521,573,467.000744,21.6102,489,489,489,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4100,3900,1.051282051,4100,3900,1,0,0,3,1,10,0,10,0,68,0,0,0,0,18,0,10,1252,2220,0,0,4,200,3700,0.0541,-2.9178,29000,0.25
621,WORLD WAR II,ARDENNES,SCHNEE EIFEL SOUTH,GER 62ND VGDIV (+),GEN KITTEL,"US 424TH INF (+), 106TH ID",COL REID,1944.959,6.0564,50.2883,478923.1863,4795688.138,510.9189,409,587,1514.72748,38.9195,485,446,513,790,28.1069,9,9,0,0.213593462,0,0,1,0,0,0,1,0,11000,4300,2.558139535,1222.222222,477.7777778,1,0,0,3,1,26,0,26,0,66,0,0,0,0,59,0,10,1252,2220,0,0,1,200,300,0.6667,-0.4055,30000,2
622,WORLD WAR II,ARDENNES,SCHNEE EIFEL NORTH I,GER 18TH VGDIV (-)(+),COL HOFFMAN-SCHONBORN,US 14TH CAV GRP (+),COL DEVINE,1944.959,6.0231,50.3104,479244.1762,4794552.138,509.2955,401,581,2447.538151,49.4726,491.75,465,513,414.25,20.3531,6,6,0,0.68013912,0,0,1,0,0,0,1,0,14300,2050,6.975609756,2383.333333,341.6666667,1,0,1,3,0,50,0,50,0,160,34,34,0,0,46,0,10,1252,2220,0,0,1,50,127,0.3937,-0.9322,32000,4
623,WORLD WAR II,ARDENNES,SCHNEE EIFEL NORTH II,GER 18TH VGDIV (-)(+),COL HOFFMAN-SCHONBORN,"US 422ND INF, (-)(+), 106TH ID",COL DESCHENNEUX,1944.959,6.0402,50.3137,478238.6519,4795567.246,500.5,483,518,612.4981517,24.7487,489,489,489,0,0,1,1,0,1,0,0,1,0,0,0,1,0,12800,4150,3.084337349,12800,4150,0,1,0,3,1,120,0,120,0,120,0,0,0,0,38,0,10,1252,2220,0,0,4,200,3535,0.0566,-2.8722,30000,0.375
624,WORLD WAR II,ARDENNES,OUR RIVER CENTER,GER XLVII PNZ CORPS,GEN LUETTWITZ,"US 11OTH INF (-)(+), 28TH ID",COL FULLER,1944.959,6.1296,50.1128,485921.9053,4794492.031,461.866,326,522,1976.042537,44.4527,466.7143,419,491,759.9048,27.5664,12,12,0,0.005820602,0,0,1,0,0,1,0,0,43800,5340,8.202247191,3650,445,1,0,0,3,0,212,0,212,0,325,73,18,57,0,30,0,10,1252,2220,0,0,3,900,3300,0.2727,-1.2993,32000,1.0833
625,WORLD WAR II,ARDENNES,OUR RIVER NORTH,GER LVIII PNZ CORPS,GEN KRUEGER,"US 112TH INF (+), 28TH ID",COL NELSON,1944.959,6.2498,50.2704,470803.5106,4805544.857,494.4583,442,535,843.5655536,29.0442,552,523,581,1682,41.0122,4,4,0,0.13356522,0,0,1,0,0,1,0,0,16000,5740,2.787456446,4000,1435,1,0,0,3,0,78,0,78,0,248,4,0,4,0,59,0,10,1252,2220,0,0,2,770,700,1.1,0.0953,30000,1
626,KOREAN WAR,PUSAN PERIMETER,PUSAN PERIMETER,NKOR CORP,?,US DIV,?,1950.71,129.0628,35.1403,470736.9561,11479058.14,42.3559,-154,667,16161.60466,127.1283,22.3235,-85,202,7983.377,89.3497,39,NA,0.083878379,0.071806444,0,1,1,1,0,1,0,0,11000,15200,0.723684211,282.0512821,389.7435897,1,0,0,0,0,0,NA,NA,0,72,215,NA,NA,NA,72,0,10,1264,1866,NA,0,1.025,110,430,0.2558,-1.3633,29000,0.7742
627,KOREAN WAR,PUSAN BREAKOUT,PUSAN BREAKOUT,US DIV,?,NKOR CORP,?,1950.715,128.947,35.453,11471401.54,436248.2419,227.6287,1,1094,44428.5878,210.7809,203.95,-38,587,23998.8179,154.9155,40.3,NA,0.115229674,0.579494107,0,0,1,1,0,1,0,0,16600,10300,1.611650485,411.91067,255.5831266,0,0,0,0,0,200,NA,NA,NA,70,0,NA,NA,NA,72,10,0,1866,1264,0,NA,4,380,940,0.4043,-0.9057,40000,2.825
628,KOREAN WAR,NAM RIVER,NAM RIVER,US DIV,?,NKOR ARMY,?,1950.726,128.4874,35.3001,11446417.07,442408.8312,122.4466,-2,712,13946.92503,118.0971,127.6719,-10,414,7351.0176,85.7381,52,NA,0.120990657,0.196360756,0,0,1,1,1,0,0,0,16400,9000,1.822222222,315.3846154,173.0769231,0,0,0,0,0,200,NA,NA,NA,70,0,NA,NA,NA,28,10,0,1866,1264,0,NA,3,230,1640,0.1402,-1.9644,51000,7.6667
629,KOREAN WAR,KUNSON,KUNSON,US DIV,?,NKOR ARMY,?,1950.734,126.7032,35.9869,11344731.1,343062.1284,35.2726,-56,739,7230.219942,85.0307,67.5862,-40,561,16553.1316,128.659,73,NA,0.300668136,0.047283168,0,0,1,1,1,0,0,0,16200,7100,2.281690141,221.9178082,97.26027397,0,0,0,0,0,215,NA,NA,NA,72,0,NA,NA,NA,23,10,0,1866,1264,0,NA,6,100,1350,0.0741,-2.6027,320000,48.6667
630,KOREAN WAR,BUTTE LINE,BUTTE LINE,US DIV,?,NKOR ARMY,?,1951.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,0,0,1,1,1,0,0,0,29000,30200,0.960264901,1526.315789,1589.473684,1,0,0,0,0,215,NA,NA,60,72,0,NA,NA,NA,648,10,0,1866,1264,0,0,5,300,15810,0.019,-3.9646,32000,0.64
631,KOREAN WAR,HAN RIVER,HAN RIVER,US DIV,?,NKOR ARMY,?,1951.181,127.9764,37.3101,11412340.97,228125.7407,568.2,340,676,18012.69989,134.2114,568.2,340,676,18012.7,134.2114,8.1,NA,0,0.69608132,1,0,1,1,1,0,0,0,25500,27000,0.944444444,3148.148148,3333.333333,0,0,0,0,0,215,NA,NA,0,162,0,NA,NA,0,748,10,0,1866,1264,0,0,3,250,6120,0.0408,-3.1979,41000,4.3
632,KOREAN WAR,CHAN RIVER,CHAN RIVER,US DIV,?,NKOR ARMY,?,1951.255,125.9786,39.811,11300239.88,87626.93656,242.0604,21,1040,41650.72804,204.0851,269.8421,36,640,26544.807,162.9258,24,NA,0,0.670855768,0,1,1,1,1,0,0,0,26000,12500,2.08,1083.333333,520.8333333,1,0,0,0,0,215,NA,NA,60,72,0,NA,NA,NA,288,10,0,1866,1264,0,0,3,150,1560,0.0962,-2.3418,48000,6.4333
633,KOREAN WAR,PIERCE LINE,PIERCE LINE,US DIV,?,NKOR ARMY,?,1951.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,0,1,1,1,1,0,0,0,27900,35100,0.794871795,1162.5,1462.5,1,0,0,0,0,215,NA,NA,60,72,0,NA,NA,0,103,10,0,1866,1264,0,0,4,170,4780,0.0356,-3.3364,43000,3.625
634,KOREAN WAR,KANSAS LINE,KANSAS LINE,NKOR ARMY,?,US DIV,?,1951.31,128.385,36.5497,312728.9284,11436700.11,124.2609,50,419,3171.976192,56.3203,156.4118,98,264,2630.5074,51.2885,24,NA,0.032740511,0,0,1,1,1,1,0,0,0,30700,26900,1.141263941,1279.166667,1120.833333,0,0,0,0,0,0,NA,NA,NA,240,215,NA,NA,NA,72,0,10,1264,1866,0,0,5,5730,470,12.1915,2.5007,78000,10
635,KOREAN WAR,IRON TRIANGLE,IRON TRIANGLE,NKOR ARMY,?,US DIV,?,1951.416,126.5397,38.7399,54498.10528,11331023.76,317.0644,96,1102,26036.72688,161.359,355.8148,182,634,15883.3105,126.029,32,NA,0,0.709630116,0,1,1,1,1,0,0,0,37000,13800,2.68115942,1156.25,431.25,1,0,0,0,0,0,NA,NA,60,192,118,NA,NA,60,85,0,10,1264,1866,0,0,2,1460,150,9.7333,2.2756,29000,0.5
636,KOREAN WAR,BAYONETTE LINE,BAYONETTE LINE,US DIV,?,NKOR ARMY,?,1951.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,0,1,1,1,1,0,0,0,13700,35500,0.385915493,428.125,1109.375,1,0,0,0,0,118,NA,NA,60,72,0,NA,NA,NA,72,10,0,1866,1264,0,0,2,240,3160,0.0759,-2.5777,30000,0.9
637,WORLD WAR II,TARGUL FRUMOS,TARGUL FRUMOS,USSR ARMY,?,GER DIV,?,1944.332,27.0188,47.2182,1117715.237,959728.8598,167.7953,70,332,4447.729496,66.6913,147.8462,105,246,1610.8077,40.1349,19,NA,0,0,0,1,1,1,1,0,0,0,35170,13725,2.562477231,1851.052632,722.3684211,1,0,0,0,0,410,NA,NA,NA,NA,160,NA,NA,60,NA,0,0,1951,1252,0,0,1,NA,NA,NA,NA,NA,NA
638,"ARAB-ISRAELI, 1948",MISHMAR HAYARDEN 1,MISHMAR HAYARDEN 1,SYR RGT,?,IS RGT,?,1948.43,35.6009,33.0049,68402.21862,137659.0061,178.22,85,270,3518.625124,59.318,276.75,138,525,31520.9167,177.5413,5,NA,0,0,0,0,1,2,0,0,0,1,4000,2500,1.6,800,500,1,0,0,0,0,100,NA,NA,NA,2,0,NA,NA,12,16,5,NA,647,NA,NA,NA,5,250,2500,0.1,-2.3026,NA,NA
639,"ARAB-ISRAELI, 1948",MISHMAR HAYARDEN 2,MISHMAR HAYARDEN 2,SYR RGT,?,IS RGT,?,1948.521,35.6048,33.0063,68151.33875,137846.8136,187.3456,72,325,4014.147463,63.3573,276.75,138,525,31520.9167,177.5413,6,NA,0,0,0,0,1,2,0,0,0,1,3000,2700,1.111111111,500,450,1,0,0,0,0,60,NA,NA,NA,6,25,NA,NA,NA,16,5,NA,647,NA,NA,NA,6,250,270,0.9259,-0.077,NA,NA
640,"ARAB-ISRAELI, 1948",HIRAM,HIRAM,IS DIV,?,SYR RGT,?,1948.825,35.4396,32.805,87873.53093,91992.641,234.6667,59,286,5472.670506,73.9775,-18.5,-158,121,38920.5,197.2828,3,NA,0,0,0,0,1,2,0,0,1,0,6000,6000,1,2000,2000,1,0,0,0,0,60,NA,NA,96,32,60,NA,NA,NA,24,NA,5,NA,647,NA,NA,3,650,2100,0.3095,-1.1727,NA,NA
641,"ARAB-ISRAELI, 1967",BANIAS-MASAADA,BANIAS-MASAADA,IS RGT,?,SYR RGT,?,1967.441,35.694,33.2469,165078.9148,44557.0373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,0,0,1,11400,9080,1.255506608,NA,NA,0,0,0,0,0,184,NA,NA,81,48,175,NA,NA,0,72,10,0,1962,1802,0,5,1,50,500,0.1,-2.3026,35000,7
642,"ARAB-ISRAELI, 1967",BOUTMIYA,BOUTMIYA,IS DIV,?,SYR DIV,?,1967.441,35.8932,32.9552,135780.699,65942.23121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,0,1,0,17550,16767,1.046698873,NA,NA,0,0,0,0,0,224,NA,NA,81,72,366,NA,NA,NA,108,10,0,1962,1802,0,5,1,50,500,0.1,-2.3026,49000,21
643,"ARAB-ISRAELI, 1967",KUNEITRA,KUNEITRA,IS DIV,?,SYR DIV,?,1967.441,35.8247,33.1256,153208.3519,50361.59247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,0,1,0,16500,19300,0.85492228,NA,NA,0,0,0,0,0,409,NA,NA,81,72,505,NA,NA,NA,132,10,0,1962,1802,0,5,1,50,500,0.1,-2.3026,43000,15
644,WORLD WAR II,TARTO-TIBER,TARTO-TIBER,BRIT CORP,?,GER DIV,?,1944.337,12.3964,41.8022,1285797.687,1194083.883,24.2809,4,67,273.5914484,16.5406,1.5,1,2,0.5,0.7071,7,NA,0,0,0,0,1,1,0,1,0,0,38011,10855,3.501704284,5430.142857,1550.714286,1,0,0,0,1,71,NA,NA,3,200,0,NA,NA,NA,125,10,0,1072,1252,0,0,2,572,850,0.6729,-0.3961,33000,2.4
645,"ISRAEL-LEBANON, 1982",BEKKA VALLEY,BEKKA VALLEY,IS CORP,?,SYR DIV,?,1982.436,35.9187,33.8427,232557.2964,42175.2975,1238.0142,597,2561,127605.414,357.219,1335.0455,885,2086,93861.6645,306.3685,26,NA,0,0,0,0,1,2,0,0,1,0,34500,25000,1.38,1326.923077,961.5384615,1,0,0,0,0,775,NA,NA,NA,NA,362,NA,NA,0,NA,NA,0,NA,NA,NA,NA,3,1082,4150,0.2607,-1.3443,64000,12
646,"ARAB-ISRAELI, 1948",ACRE,ACRE,IS RGT,?,EGY RGT,?,1948.364,35.0827,32.9331,95899.00271,385283.6717,0.5714,-15,13,174.2848829,13.2017,51.5,-152,255,82824.5,287.7925,2,NA,0,0.106341647,0,0,1,1,0,0,0,1,2500,3000,0.833333333,1250,1500,1,0,0,0,0,0,NA,NA,38,2,0,NA,NA,0,8,NA,5,NA,NA,NA,NA,2,10,10,1,0,NA,NA
647,"ARAB-ISRAELI, 1948",DEATH TO INVADER,DEATH TO INVADER,IS RGT,?,EGY RGT,?,1948.534,34.6408,31.7657,36448.57848,268700.7654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,0,0,1,2500,3000,0.833333333,NA,NA,1,0,0,0,0,25,NA,NA,NA,8,40,NA,NA,0,24,NA,5,NA,NA,NA,NA,5,250,300,0.8333,-0.1823,NA,NA
648,"ARAB-ISRAELI, 1948",EL AUJA (AYIN),EL AUJA (AYIN),IS DIV,?,EGY DIV,?,1948.984,34.3926,30.8882,134956.5859,198864.2017,223.3,213,236,47.56722961,6.8969,259,259,259,0,0,2,NA,0,0,0,0,1,1,0,0,1,0,6000,4000,1.5,3000,2000,1,0,0,0,0,75,NA,NA,206,24,90,NA,NA,0,16,NA,5,NA,NA,NA,NA,3,350,600,0.5833,-0.539,NA,NA
649,"ARAB-ISRAELI, 1948",AGEILA-RAFAH (AYIN),AGEILA-RAFAH (AYIN),IS DIV,?,EGY DIV,?,1948.992,34.2539,31.279,94553.10007,216382.4701,66.375,56,76,49.58272225,7.0415,43,-9,95,5408,73.5391,2,NA,0,0,0,0,1,1,0,0,1,0,4000,3000,1.333333333,2000,1500,1,0,0,0,0,50,NA,NA,900,16,67,NA,NA,NA,12,NA,5,NA,NA,NA,NA,10,400,600,0.6667,-0.4055,NA,NA
650,"ARAB-ISRAELI, 1956",ABU AGELIA-UM KATEF,ABU AGELIA-UM KATEF,IS DIV,?,EGY RGT,?,1956.83,34.0295,30.716,135950.6913,172227.6242,344.8409,203,648,12828.64308,113.2636,328.6667,236,437,10284.3333,101.4117,6,NA,0,0,0,0,1,2,0,0,1,0,4700,4800,0.979166667,783.3333333,800,1,0,0,0,1,72,NA,NA,72,27,38,NA,NA,0,32,10,0,1710,971,0,2,3,318,3000,0.106,-2.2443,NA,NA
651,"ARAB-ISRAELI, 1956",BIR RUD SALIM,BIR RUD SALIM,IS RGT,?,EGY RGT,?,1956.836,33.1539,30.405,191634.3889,113890.1763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,0,0,1,2668,3300,0.808484848,NA,NA,1,0,0,0,1,40,NA,NA,24,5,68,NA,NA,0,24,10,0,1710,971,0,2,2,13,300,0.0433,-3.1388,NA,NA
652,"ARAB-ISRAELI, 1956",RAFAH-EL ARISH,RAFAH-EL ARISH,IS DIV,?,EGY DIV,?,1956.836,33.8056,31.1232,107556.3374,186085.7021,17.0602,-30,46,289.5884993,17.0173,-8,-10,-6,8,2.8284,6,NA,0.511112243,0,0,0,1,2,0,0,1,0,10000,10050,0.995024876,1666.666667,1675,1,0,0,0,1,108,NA,NA,34,32,108,NA,NA,24,130,10,0,1710,971,0,2,1,229,3433,0.0667,-2.7075,54000,26
653,"ARAB-ISRAELI, 1956",GAZA-KHAN YUNIS,GAZA-KHAN YUNIS,IS RGT,?,EGY RGT,?,1956.838,34.2965,31.3433,70868.82498,222760.9864,50.3011,7,84,401.409239,20.0352,57.25,-32,104,3866.25,62.1792,5,NA,0.400532355,0,0,0,1,2,0,0,0,1,4000,6400,0.625,800,1280,1,0,0,0,0,25,NA,NA,8,12,8,NA,NA,8,44,10,0,1710,971,0,2,0.0139,121,1987,0.0609,-2.7986,29000,28.4211
654,VIET NAM,QUANG TRI,QUANG TRI,NVN CORP,?,SVN DIV,?,1972.244,107.194,16.7481,482856.206,666125.1298,51.8719,-181,720,11338.5867,106.4828,82.7805,-39,534,20934.4756,144.6875,44,NA,0.089469081,0.072069746,0,0,1,1,0,1,0,0,30000,17000,1.764705882,681.8181818,386.3636364,1,0,0,0,0,NA,NA,NA,NA,100,NA,NA,NA,NA,78,0,1,NA,1168,0,1,30,NA,14300,NA,NA,NA,NA
655,"ARAB-ISRAELI, 1948",JERUSALEM (JEBUSSI),JERUSALEM (JEBUSSI),IS RGT,?,JOR RGT,?,1948.304,35.2053,31.7856,40089.28662,44733.28687,697.1854,417,811,5906.598799,76.8544,437,114,733,71114,266.6721,10,NA,0,0.000884086,0,0,1,1,0,0,0,1,3000,3600,0.833333333,300,360,1,0,0,0,0,15,NA,NA,NA,2,8,NA,NA,NA,4,NA,0,NA,188,NA,NA,40,375,500,0.75,-0.2877,NA,NA
656,"ARAB-ISRAELI, 1948",JERUSALEM CORRIDOR,JERUSALEM CORRIDOR,IS DIV,?,JOR RGT,?,1948.521,34.944,31.8999,21932.92307,55381.78818,128.5821,77,218,1090.941264,33.0294,224.75,134,302,7046.25,83.9419,5,NA,0,0,0,0,1,2,0,0,1,0,4500,2500,1.8,900,500,1,0,0,0,0,57,NA,NA,60,14,40,NA,NA,NA,8,NA,0,NA,188,NA,NA,5,150,250,0.6,-0.5108,NA,NA
657,WORLD WAR II,ARDENNES,ARDENNES,GER ARMY GRP,?,FR ARMY,?,1940.356,5.2995,49.5735,558094.4713,182897.9058,283.9185,74,570,9681.241485,98.3933,281.6132,100,500,8259.9156,90.8841,96,NA,0,0.18742873,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,3,0,2439,NA,NA,NA,NA,2160,NA,NA,NA,NA,0,10,1252,1396,0,0,12,NA,NA,NA,NA,NA,NA
658,WORLD WAR II,CAMBRAI,CAMBRAI,GER DIV,?,FR DIV,?,1940.364,3.1955,50.1573,626611.0825,151475.5935,57.6,49,74,86.11468804,9.2798,92,92,92,0,0,1.8,NA,0,0,0,1,1,1,0,0,1,0,17000,12143,1.39998353,9444.444444,6746.111111,1,0,0,1,0,218,NA,NA,NA,NA,238,NA,NA,NA,NA,0,10,1252,1396,0,0,5,NA,NA,NA,NA,76000,9.6
659,WORLD WAR II,ARRAS,ARRAS,BRIT RGT,?,GER RGT,?,1940.386,2.8126,50.2975,211997.3016,639836.1459,73.2581,53,96,125.7582816,11.2142,72.5,49,96,1104.5,33.234,5,NA,0,0,0,0,1,1,0,0,0,1,11821,18000,0.656722222,2364.2,3600,0,1,0,0,0,88,NA,NA,0,8,218,NA,NA,NA,NA,10,0,1072,1252,0,0,2,NA,410,NA,NA,NA,NA
660,WORLD WAR II,BOOS,BOOS,FR CO,?,GER CO,?,1940.416,1.1985,49.385,85539.75251,764211.7314,150,150,150,0,0,125,125,125,0,0,0.82,NA,0,0,0,1,1,1,0,0,0,1,189,189,1,230.4878049,230.4878049,1,0,0,0,0,14,NA,NA,0,0,10,NA,NA,NA,NA,10,0,1396,1252,0,0,1,NA,NA,NA,NA,28000,0
